timestamp,node_id,SO2,H2S,Temp_C,Humidity_pct,RSSI_dBm,SNR_dB,ack_success,location,elevation_m
2026-05-14 13:56:12,76,586.0,226.0,17.44,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:14,56,136.0,25.0,18.08,100.0,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:16,76,521.0,200.0,17.36,100.0,-74.0,11.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:18,56,136.0,25.0,18.09,99.49,-76.0,10.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:20,76,521.0,200.0,17.36,100.0,-74.0,12.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:22,56,125.0,22.0,18.09,99.49,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:24,76,461.0,175.0,17.36,100.0,-74.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:26,56,125.0,22.0,18.09,99.49,-76.0,10.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:28,76,461.0,175.0,17.36,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:30,56,110.0,22.0,18.09,99.49,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:32,76,461.0,151.0,17.36,100.0,-73.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:34,56,110.0,22.0,18.09,99.49,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:36,76,406.0,151.0,17.32,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:38,56,110.0,19.0,18.08,99.18,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:40,76,406.0,133.0,17.32,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:42,56,96.0,19.0,18.08,99.18,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:44,76,406.0,133.0,17.32,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:46,56,96.0,19.0,18.08,99.18,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:48,76,356.0,116.0,17.32,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:50,56,83.0,19.0,18.08,99.18,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:52,76,356.0,116.0,17.32,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:54,56,83.0,18.0,18.08,99.18,-77.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:56:56,76,324.0,102.0,17.35,100.0,-74.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:56:58,56,83.0,18.0,18.02,98.48,-77.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:00,76,324.0,102.0,17.35,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:02,56,73.0,18.0,18.02,98.48,-74.0,10.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:04,76,324.0,92.0,17.35,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:06,56,73.0,15.0,18.02,98.48,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:08,76,282.0,92.0,17.35,100.0,-73.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:10,56,60.0,15.0,18.02,98.48,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:12,76,282.0,89.0,17.35,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:14,56,60.0,15.0,17.99,97.62,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:16,76,248.0,89.0,17.36,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:18,56,60.0,15.0,17.99,97.62,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:20,76,248.0,89.0,17.36,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:22,56,49.0,15.0,17.99,97.62,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:24,76,248.0,95.0,17.36,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:26,56,49.0,15.0,17.99,97.62,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:28,76,243.0,95.0,17.36,100.0,-74.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:30,56,49.0,12.0,17.99,97.62,-73.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:32,76,243.0,119.0,17.36,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:34,56,41.0,12.0,17.96,97.42,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:36,76,303.0,119.0,17.37,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:38,56,41.0,12.0,17.96,97.42,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:40,76,303.0,168.0,17.37,100.0,-74.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:42,56,36.0,12.0,17.96,97.42,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:44,76,374.0,201.0,17.37,100.0,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:46,56,36.0,12.0,17.96,97.42,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:48,76,421.0,219.0,17.36,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:50,56,31.0,9.0,17.93,97.62,-76.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:52,76,421.0,219.0,17.36,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:54,56,26.0,9.0,17.93,97.62,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:57:56,76,421.0,229.0,17.36,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:57:58,56,26.0,9.0,17.93,97.62,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:00,76,448.0,233.0,17.36,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:02,56,18.0,9.0,17.92,97.31,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:04,76,458.0,233.0,17.18,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:06,56,18.0,9.0,17.92,97.31,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:08,56,15.0,9.0,17.92,97.31,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:10,76,458.0,233.0,17.18,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:12,56,15.0,9.0,17.92,97.31,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:14,76,458.0,231.0,17.25,100.0,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:16,56,10.0,9.0,17.92,97.51,-75.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:18,76,474.0,214.0,17.25,100.0,-73.0,10.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:20,56,10.0,9.0,17.92,97.51,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:22,76,476.0,172.0,17.14,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:24,56,10.0,9.0,17.9,97.92,-74.0,12.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:26,76,421.0,145.0,17.14,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:28,56,10.0,9.0,17.9,97.92,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:30,76,421.0,128.0,17.14,100.0,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:32,56,7.0,9.0,17.9,97.92,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:34,76,358.0,119.0,17.06,100.0,-74.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:36,56,7.0,9.0,17.89,97.62,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:38,76,324.0,121.0,17.06,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:40,56,7.0,9.0,17.89,97.62,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:42,76,324.0,121.0,17.06,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:44,56,5.0,9.0,17.89,97.62,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:46,76,309.0,121.0,17.06,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:48,56,5.0,9.0,17.89,97.62,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:50,76,309.0,121.0,16.97,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:52,56,7.0,9.0,17.89,97.82,-75.0,7.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:54,76,301.0,121.0,16.97,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:58:56,56,7.0,9.0,17.89,97.82,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:58:58,76,298.0,114.0,16.97,100.0,-73.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:00,56,7.0,9.0,17.89,97.82,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:02,76,298.0,114.0,16.97,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:04,56,7.0,9.0,17.89,98.72,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:06,76,296.0,114.0,16.97,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:08,56,13.0,9.0,17.89,98.72,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:10,76,298.0,121.0,16.97,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:12,56,15.0,9.0,17.89,98.72,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:14,76,298.0,131.0,17.18,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:16,56,18.0,9.0,17.87,98.22,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:18,76,303.0,138.0,17.18,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:20,56,20.0,9.0,17.87,98.22,-74.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:22,76,317.0,135.0,17.11,100.0,-73.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:24,56,20.0,9.0,17.85,97.72,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:26,76,314.0,135.0,17.11,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:28,56,20.0,9.0,17.85,97.72,-73.0,8.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:30,56,23.0,9.0,17.85,97.72,-74.0,11.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:32,76,306.0,135.0,17.06,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:34,56,23.0,9.0,17.84,97.42,-75.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:36,56,23.0,9.0,17.84,97.42,-75.0,-1.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:38,76,311.0,131.0,17.06,100.0,-73.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:40,56,23.0,9.0,17.84,97.42,-75.0,8.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:42,76,324.0,131.0,17.14,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:44,56,20.0,9.0,17.85,97.31,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:46,76,343.0,138.0,17.14,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:48,76,343.0,138.0,17.14,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:50,56,15.0,9.0,17.85,97.31,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:52,76,348.0,142.0,17.17,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:54,56,13.0,9.0,17.89,97.31,-75.0,7.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 13:59:56,76,358.0,151.0,17.17,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 13:59:58,56,7.0,9.0,17.92,97.92,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:00:00,56,10.0,9.0,17.92,97.92,-75.0,-0.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:00:02,76,377.0,180.0,17.17,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:04,76,377.0,180.0,17.17,100.0,-71.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:06,56,28.0,12.0,17.89,98.42,-75.0,-0.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:00:08,76,369.0,131.0,17.02,100.0,-71.0,9.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:10,76,311.0,105.0,16.95,100.0,-73.0,2.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:12,76,311.0,105.0,16.95,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:14,76,290.0,114.0,17.0,100.0,-73.0,1.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:16,76,290.0,109.0,17.0,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:18,76,290.0,112.0,17.06,100.0,-73.0,6.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:20,76,285.0,119.0,17.06,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:22,76,290.0,124.0,17.06,100.0,-72.0,6.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:24,76,293.0,124.0,17.06,100.0,-73.0,9.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:26,76,293.0,112.0,17.03,100.0,-73.0,1.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:28,76,282.0,99.0,17.03,100.0,-73.0,9.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:30,76,267.0,96.0,17.03,100.0,-74.0,7.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:32,76,267.0,96.0,17.09,100.0,-72.0,3.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:34,76,262.0,96.0,17.09,100.0,-73.0,1.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:36,76,254.0,95.0,17.09,100.0,-71.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:38,76,254.0,92.0,17.02,100.0,-73.0,7.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:40,76,241.0,86.0,17.02,100.0,-72.0,3.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:42,76,233.0,85.0,17.02,100.0,-72.0,2.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:44,76,222.0,85.0,17.02,100.0,-73.0,1.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:46,76,222.0,92.0,17.02,100.0,-72.0,3.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:48,76,230.0,102.0,17.12,100.0,-72.0,3.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:50,76,256.0,106.0,17.12,100.0,-73.0,2.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:52,56,28.0,12.0,17.45,100.0,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:00:54,76,280.0,112.0,17.21,100.0,-74.0,1.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:56,76,293.0,119.0,17.21,100.0,-73.0,1.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:00:58,56,41.0,15.0,17.48,100.0,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:00,76,301.0,124.0,17.21,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:02,76,301.0,124.0,17.24,100.0,-75.0,1.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:04,56,47.0,15.0,17.5,100.0,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:06,76,306.0,126.0,17.24,100.0,-72.0,6.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:08,56,52.0,15.0,17.5,100.0,-77.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:10,76,311.0,126.0,17.24,100.0,-72.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:12,56,52.0,15.0,17.5,100.0,-78.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:14,76,311.0,124.0,17.25,100.0,-74.0,11.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:16,56,55.0,15.0,17.52,99.52,-76.0,10.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:18,76,319.0,114.0,17.25,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:20,56,55.0,12.0,17.52,99.52,-77.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:22,76,317.0,106.0,17.24,100.0,-73.0,10.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:24,56,52.0,12.0,17.52,98.81,-76.0,10.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:26,76,298.0,102.0,17.24,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:28,76,298.0,102.0,17.24,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:30,56,49.0,9.0,17.52,98.81,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:32,76,282.0,96.0,17.25,100.0,-72.0,6.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:34,56,41.0,9.0,17.52,97.61,-76.0,10.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:36,76,272.0,99.0,17.25,100.0,-74.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:38,56,34.0,9.0,17.52,97.61,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:40,76,264.0,102.0,17.25,100.0,-73.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:42,56,26.0,9.0,17.48,96.6,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:44,76,264.0,102.0,17.19,100.0,-72.0,5.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:46,56,20.0,9.0,17.48,96.6,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:48,76,256.0,99.0,17.19,100.0,-71.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:50,76,254.0,96.0,17.18,100.0,-71.0,5.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:52,56,15.0,9.0,17.48,97.0,-76.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:01:54,76,254.0,96.0,17.18,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:56,76,254.0,96.0,17.18,100.0,-71.0,5.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:01:58,76,254.0,95.0,17.17,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:00,76,251.0,95.0,17.17,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:02,56,7.0,9.0,17.48,97.3,-74.0,11.5,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:04,76,246.0,92.0,17.17,100.0,-71.0,10.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:06,76,246.0,86.0,17.17,100.0,-71.0,4.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:08,76,235.0,85.0,17.17,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:10,76,235.0,85.0,17.17,100.0,-72.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:12,56,2.0,7.0,17.52,97.81,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:14,76,220.0,77.0,17.15,100.0,-73.0,2.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:16,56,5.0,7.0,17.54,97.97,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:18,76,204.0,72.0,17.15,100.0,-71.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:20,76,191.0,72.0,17.15,100.0,-72.0,8.75,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:22,56,7.0,7.0,17.54,97.97,-75.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:24,76,175.0,65.0,17.15,99.55,-72.0,3.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:26,56,7.0,9.0,17.57,98.17,-74.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:28,76,159.0,57.0,17.15,99.55,-72.0,4.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:30,76,159.0,50.0,17.15,99.25,-72.0,8.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:32,56,10.0,9.0,17.61,98.47,-76.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:34,76,144.0,46.0,17.15,99.25,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:36,56,13.0,9.0,17.61,98.47,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:38,76,131.0,43.0,17.15,99.25,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:40,56,18.0,9.0,17.61,98.47,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:42,76,128.0,43.0,17.21,100.0,-72.0,11.25,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:44,56,20.0,9.0,17.66,98.17,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:46,76,128.0,46.0,17.21,100.0,-71.0,11.5,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:48,56,20.0,9.0,17.66,98.17,-75.0,11.25,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:50,76,125.0,47.0,17.21,100.0,-72.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:52,56,20.0,9.0,17.69,97.36,-76.0,11.0,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:54,76,125.0,50.0,17.21,100.0,-73.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
2026-05-14 14:02:56,56,23.0,9.0,17.69,97.36,-75.0,10.75,True,"7°09'59.92""S 107°24'13.14""E",2192.38
2026-05-14 14:02:58,76,136.0,56.0,17.21,100.0,-71.0,11.0,True,"7°10'00.64""S 107°24'04.92""E",2201.98
